filename,f1,f2,f1/f2_ratio
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK38.wav,494.4568196928053,2131.198291027395,0.23200882891776373,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK39.wav,774.0311201390963,1538.0910688485983,0.5032414112634627,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK11.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK9.wav,728.8034552577674,2035.0894753540758,0.3581186302046824,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK1.wav,1240.2796113413635,2236.4583150330427,0.554573095775782,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK36.wav,531.9379935551462,888.3198049298857,0.5988136148750299,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK22.wav,512.8350097621794,1372.0537693295478,0.3737718019701047,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK20.wav,409.12296485372195,1654.0141021562515,0.2473515578376084,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK34.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK22.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK36.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK34.wav,248.17705230414575,2025.3374435273747,0.12253614976471024,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK20.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK3.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK13.wav,437.64546924815966,1681.8172031490626,0.26022178178978367,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK12.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK2.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK21.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK35.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK37.wav,577.5738877949553,1436.237565293915,0.40214369944902484,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK23.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK27.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK33.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK6.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK19.wav,558.5516615399791,2066.9440494313435,0.2702306633281378,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK31.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK25.wav,762.9348908685855,2517.4917269112057,0.3030535841341793,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK16.wav,461.55331541462687,1537.671869829544,0.30016372443998185,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK17.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK24.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK30.wav,799.1845435941428,2339.469650179983,0.3416092803480733,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK18.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK7.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK32.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK26.wav,805.3205889141657,1683.886238240764,0.4782511850417653,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK30.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK24.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK18.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK5.wav,1450.163262020813,2170.419504121347,0.6681488344843657,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK26.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK32.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK29.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK15.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK14.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK28.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK33.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK27.wav,840.2277439474269,1691.944165558144,0.4966048886549692,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK4.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK19.wav,442.5534266326751,1543.3729708505352,0.2867443158530818,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK25.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK31.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK1.wav,572.6558564086936,1862.1543578757849,0.3075233016998329,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK42.wav,392.34132552674276,981.9376432242314,0.39955828991184655,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK40.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK54.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK0.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK68.wav,642.8066081386229,1894.8397792921041,0.3392406129339178,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK83.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK16.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK67.wav,677.4051768785748,1979.6287711866878,0.3421879832916878,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK73.wav,688.5771082467021,1568.5172479212904,0.43899874812295053,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK72.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK66.wav,722.7603801215428,1056.2317939910988,0.6842819769612367,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK17.wav,316.891699867431,1645.304551814531,0.19260367299047806,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK82.wav,615.8358995493923,1429.4969860974675,0.4308060146601825,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK69.wav,724.3285849988443,2090.850488264113,0.3464277283643574,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK55.wav,750.1429491964373,2077.6280001077466,0.3610573929295979,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK1.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK41.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK0.wav,566.1550959949428,1931.4658401533409,0.2931219823955029,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK2.wav,nan,nan,nan,0
