filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,onset_strength,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK32.wav,0.3744340240955353,0.13359542191028595,1438.2919816093718,1821.9019410210167,2704.677978515625,0.0470458984375,1.982731819152832,-176.1061553955078,146.0040283203125,-4.087183952331543,9.652789115905762,13.837388038635254,7.166374683380127,-11.24570083618164,5.588956356048584,-13.188843727111816,9.322162628173828,1.246229648590088,5.065952301025391,1.0998291969299316,1.5320401191711426,3.4530138969421387,0.914201021194458,4.598432540893555,8.033783912658691,2.0827083587646484,-0.08592302352190018,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK33.wav,0.30780017375946045,0.12652818858623505,1538.8431517121055,2008.0535728730863,2848.2555042613635,0.05101207386363636,1.8301596641540527,-186.8238067626953,131.61944580078125,0.4593726098537445,-1.1088626384735107,3.378638744354248,2.049258232116699,-3.535095691680908,2.618983268737793,-1.710859775543213,9.924663543701172,-0.11866945773363113,6.8419318199157715,2.3567376136779785,3.6486470699310303,3.2523345947265625,3.351890802383423,1.5650005340576172,3.253920793533325,3.2580106258392334,6.664811134338379,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK34.wav,0.3643270432949066,0.13343501091003418,1340.3072990986684,1815.8465945364715,2305.162693298969,0.04780122422680412,2.0039286613464355,-178.78614807128906,152.03640747070312,-4.128445148468018,-2.3076348304748535,17.979341506958008,2.0565178394317627,-18.604368209838867,4.98560905456543,-5.4565582275390625,9.299129486083984,0.8494570851325989,13.312141418457031,2.605154514312744,7.722189903259277,2.8583686351776123,0.12138859927654266,-1.114167332649231,1.2881526947021484,1.3237510919570923,4.565647602081299,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK35.wav,0.397963285446167,0.13730715215206146,1704.1967687860263,2382.369469301631,3814.754710477941,0.039847579656862746,2.059299945831299,-169.0125274658203,127.77516174316406,14.776474952697754,15.532607078552246,16.689945220947266,-18.20830726623535,12.97420597076416,4.051198959350586,-0.9474472999572754,10.204588890075684,-4.625454425811768,8.92784595489502,1.7860759496688843,3.801990032196045,4.216362953186035,7.467759132385254,3.48972225189209,2.0113232135772705,4.3353095054626465,8.072978019714355,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK36.wav,0.34894365072250366,0.08037737756967545,1088.9269028623055,1498.827754836394,1960.5567345252405,0.0469970703125,1.8652523756027222,-232.490966796875,170.59786987304688,-3.4791195392608643,21.371662139892578,3.6729254722595215,-1.690946340560913,-3.7192182540893555,-1.5005443096160889,0.8216609954833984,2.4290835857391357,-4.3085222244262695,4.738441467285156,-3.4993462562561035,2.582637310028076,3.8859026432037354,4.9662299156188965,-3.892547369003296,0.22816285490989685,-6.99342155456543,-2.118380069732666,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK37.wav,0.3409803509712219,0.08785705268383026,1529.4732477692185,1805.3043289675566,2714.147767024254,0.07073519123134328,1.5451414585113525,-187.2490234375,147.07601928710938,-3.978184461593628,7.8906121253967285,-8.473367691040039,-2.081601858139038,3.67743182182312,2.4467015266418457,-5.041433811187744,9.48023796081543,-5.050265789031982,8.429649353027344,0.5609981417655945,2.7482452392578125,1.2592869997024536,5.049959659576416,3.7621283531188965,4.001304626464844,-0.6340376138687134,4.1637372970581055,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK38.wav,0.2927684187889099,0.11431089788675308,1718.5557173785587,1964.3770395577558,3246.674749824438,0.07170876492275281,1.7175230979919434,-209.97691345214844,121.79789733886719,-11.493330001831055,11.263954162597656,3.2380459308624268,6.08321475982666,7.142948627471924,-0.1766016185283661,0.011066222563385963,6.237401962280273,-13.868141174316406,5.521734714508057,-1.9467730522155762,1.5155733823776245,-3.550548791885376,-0.2502923309803009,0.06765181571245193,-1.3936936855316162,-0.49176594614982605,1.3915492296218872,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK39.wav,0.3457918167114258,0.07144895195960999,1599.4882154724833,1884.2895404189019,2748.5779905033683,0.06701733252245509,1.6921942234039307,-278.88507080078125,126.09017181396484,3.600109100341797,10.259568214416504,14.43326473236084,7.270684719085693,1.6724389791488647,5.46328067779541,1.2348434925079346,3.1045751571655273,-8.910661697387695,1.6966906785964966,-0.2064618319272995,-0.5392738580703735,-1.7949752807617188,3.2394895553588867,-0.037838827818632126,3.7106995582580566,0.1593845635652542,1.3710869550704956,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK4.wav,0.3101900517940521,0.12014160305261612,2222.4121749782307,2426.4797547270828,4477.055740356445,0.09609222412109375,2.11010479927063,-157.6329345703125,97.42074584960938,14.243850708007812,14.356082916259766,4.105325698852539,1.0617976188659668,-6.527826309204102,5.154311180114746,-2.924407958984375,7.874240398406982,-7.205285549163818,6.4143900871276855,-2.023228406906128,-0.4720671474933624,-0.33357036113739014,-3.5435032844543457,-2.501361846923828,1.4509031772613525,-7.088563442230225,0.2529585063457489,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK40.wav,0.3662014603614807,0.08346851915121078,1978.3021614474958,2081.9960348236536,3848.7908935546875,0.094073486328125,1.7961666584014893,-200.9194793701172,116.54039001464844,-29.054672241210938,4.601128578186035,4.452559471130371,-8.527831077575684,-6.585916996002197,3.5008606910705566,-6.954110622406006,1.5206605195999146,-3.1681981086730957,-1.4681675434112549,0.37611454725265503,1.6960426568984985,-1.9638011455535889,6.350934028625488,-3.8493847846984863,4.814206123352051,1.608527421951294,1.4320924282073975,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK41.wav,0.3625796437263489,0.09988896548748016,2004.3285185102307,2119.593230450189,3813.299560546875,0.08487810407366071,1.5320881605148315,-177.4698486328125,125.91615295410156,9.00500774383545,18.15947914123535,0.14516231417655945,7.588698387145996,-8.50330924987793,3.6373486518859863,4.3212361335754395,6.146158695220947,-4.648623943328857,8.347334861755371,-4.469238758087158,4.6663689613342285,-0.8993210196495056,-2.4072797298431396,-2.233142375946045,1.4872733354568481,-4.332890510559082,7.713332653045654,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK42.wav,0.41948992013931274,0.10843086987733841,1485.4537188912363,1959.2920880172694,3168.1895380434785,0.038255774456521736,1.668645977973938,-189.7799072265625,144.8795166015625,2.10970401763916,26.255552291870117,24.28188705444336,2.515362024307251,-4.572723865509033,-0.4236048758029938,1.9123483896255493,11.979736328125,-7.507862091064453,9.774883270263672,-1.3578866720199585,2.996824264526367,1.5424659252166748,4.653897285461426,-1.2858039140701294,4.577946662902832,-1.7856407165527344,5.318899631500244,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK43.wav,0.34867942333221436,0.08036597818136215,1134.6595747394208,1616.7526507413838,2037.4832153320312,0.04145595005580357,1.5795567035675049,-230.00938415527344,158.77247619628906,-9.005929946899414,23.17473030090332,18.494598388671875,3.007852077484131,-0.025661161169409752,3.599114179611206,2.264594316482544,8.646576881408691,-5.5804524421691895,8.851170539855957,-2.0425312519073486,-0.8214662671089172,0.6921624541282654,5.008065700531006,-0.4927894175052643,1.0247323513031006,-1.3119103908538818,3.4069225788116455,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK44.wav,0.3378574252128601,0.09971623867750168,1300.5687576909645,1694.4864956191755,2202.5125437769398,0.05478010506465517,2.063081979751587,-189.43052673339844,160.39215087890625,-17.9954833984375,-4.052826404571533,22.84003448486328,-7.770287990570068,-21.477617263793945,0.060152530670166016,-5.755819320678711,14.69130802154541,-6.3217244148254395,6.051910877227783,-3.191148281097412,1.845836877822876,4.7969207763671875,-5.868977069854736,-0.19754411280155182,-1.7452406883239746,1.8890833854675293,-0.9627184867858887,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK45.wav,0.4235175549983978,0.09777632355690002,1949.97200316225,2159.957195671682,3795.058822631836,0.0881805419921875,1.5689809322357178,-171.93310546875,128.51150512695312,5.951828479766846,19.225997924804688,10.266707420349121,5.395577430725098,0.7346656322479248,1.0165135860443115,-0.27246037125587463,9.102128982543945,-2.944005012512207,6.059484481811523,-6.37000846862793,1.689103126525879,-0.9017159342765808,-0.34258097410202026,-4.942503929138184,2.613182544708252,-1.3167072534561157,3.651395320892334,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK46.wav,0.29726001620292664,0.13065105676651,1801.7997270706057,1910.1147782275077,3230.916694972826,0.0754783740942029,2.1611342430114746,-198.6323699951172,101.46385955810547,-39.03575134277344,2.043714761734009,-4.7540411949157715,-14.575579643249512,2.0092215538024902,6.711716175079346,12.774879455566406,47.313907623291016,22.15867042541504,12.440797805786133,3.604461431503296,-8.876255989074707,-2.0923244953155518,6.969653129577637,-0.9220592379570007,6.030005931854248,9.471956253051758,7.604738235473633,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK47.wav,0.28575292229652405,0.12751659750938416,1508.006873557089,1790.431353457086,2874.0953480113635,0.0649325284090909,1.585511326789856,-168.2522735595703,134.44029235839844,-27.452560424804688,16.109094619750977,13.740687370300293,-23.495338439941406,-9.6881103515625,6.617475986480713,-1.0223969221115112,23.859663009643555,18.320205688476562,9.759039878845215,4.297525882720947,5.859375476837158,0.6804463267326355,3.428234577178955,-0.8749220967292786,6.6763739585876465,-6.361297607421875,6.745357990264893,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK48.wav,0.308403342962265,0.09598717093467712,2346.476452921664,2203.9366790388713,4384.728064903846,0.12016547905219781,1.839019775390625,-184.25631713867188,108.86103057861328,-3.0057284832000732,2.4357964992523193,-14.494987487792969,0.33722493052482605,-21.847492218017578,-12.068559646606445,-1.8024870157241821,2.521557092666626,-7.142934322357178,4.172834396362305,-15.172297477722168,2.108912944793701,-1.275776982307434,-1.6535284519195557,-8.815359115600586,-1.3304883241653442,-10.15617561340332,-2.442692995071411,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK49.wav,0.35585108399391174,0.059215862303972244,1753.8706976402696,1850.3676852197573,3160.1969401041665,0.08953631365740741,1.6738364696502686,-244.67539978027344,130.7581787109375,-10.783439636230469,13.717157363891602,-5.919695854187012,-7.477596282958984,-21.848190307617188,-9.503190040588379,-5.942427635192871,-2.3762552738189697,-11.25859260559082,1.379120945930481,-5.1602911949157715,1.7751410007476807,-1.5037682056427002,-4.958523750305176,-6.300975322723389,0.5388895869255066,-9.954216003417969,-1.3505146503448486,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK5.wav,0.3230368196964264,0.12208175659179688,1996.3731258772505,2011.960072160052,3540.4753654233873,0.10047568044354839,1.949583649635315,-157.24102783203125,114.13727569580078,-8.177570343017578,9.654516220092773,-1.4343111515045166,1.5501295328140259,-5.6798529624938965,7.942544937133789,0.24511489272117615,15.442279815673828,-6.161513328552246,1.3579305410385132,-2.7000062465667725,-1.4284498691558838,-0.8142727017402649,-4.374087333679199,-1.5419681072235107,2.870806932449341,-7.012201309204102,2.8979644775390625,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK50.wav,0.5257522463798523,0.09785968065261841,1797.6834237007454,2550.7835749310548,4354.127004523027,0.041442228618421055,1.4820995330810547,-212.4611358642578,108.73570251464844,30.71335792541504,14.907024383544922,-0.30097144842147827,6.569756984710693,3.0548629760742188,7.990782260894775,6.753823280334473,11.651628494262695,4.581851482391357,9.955448150634766,0.2680876851081848,4.9157209396362305,-1.3794372081756592,7.103713035583496,3.618711233139038,9.421772003173828,4.86525297164917,9.129741668701172,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK51.wav,0.39950141310691833,0.10999945551156998,2028.2211478424656,2203.795630313326,4103.208521792763,0.08750513980263158,1.4721078872680664,-163.3040313720703,116.30512237548828,-1.9377479553222656,3.3631744384765625,-25.739717483520508,4.586172580718994,11.660650253295898,-6.352062702178955,-2.420550584793091,-0.31284859776496887,-8.885456085205078,-1.6193965673446655,-4.459733009338379,-1.4212448596954346,-5.596280574798584,0.026518220081925392,-0.47267788648605347,4.976501941680908,0.9938627481460571,5.804470062255859,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK52.wav,0.3775578439235687,0.10458062589168549,2295.2916236470605,2427.777006420354,4489.084512679303,0.11104262721994536,1.8305169343948364,-178.14817810058594,102.71990203857422,18.088727951049805,18.01058006286621,9.890155792236328,-0.9660943150520325,-10.848434448242188,2.882688522338867,-0.6066052913665771,3.1319973468780518,-9.351853370666504,2.869051933288574,-4.965960502624512,4.641624450683594,-1.8936299085617065,-0.7019017338752747,-0.6155404448509216,-0.7098386883735657,-8.017256736755371,2.7239270210266113,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK53.wav,0.42958715558052063,0.10930456966161728,1765.335759281701,2202.7465841519656,3524.593838778409,0.06983408301767677,1.5611200332641602,-162.33053588867188,128.13243103027344,17.344146728515625,18.2876033782959,3.3976891040802,1.8227527141571045,-9.245054244995117,-3.0870089530944824,-4.206594467163086,3.9501898288726807,-0.3782504200935364,7.623196125030518,-5.536489009857178,-0.38997989892959595,1.6177539825439453,1.1160387992858887,-10.30095100402832,1.8829370737075806,-2.8219003677368164,-0.005421190522611141,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK54.wav,0.43061596155166626,0.10590251535177231,1949.532573784785,2507.672057316457,4348.058092271959,0.07558681728603604,1.4407644271850586,-164.87278747558594,118.58551788330078,24.85030746459961,8.041519165039062,3.4874699115753174,3.697756052017212,-3.3343088626861572,3.8775405883789062,0.25330594182014465,5.036854267120361,-3.8565070629119873,1.7668348550796509,-7.077958583831787,1.1825292110443115,-0.8372448682785034,1.5601179599761963,-5.676137924194336,3.5275893211364746,-2.1624667644500732,0.6079463362693787,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK55.wav,0.4744797646999359,0.1160230040550232,2380.2220837821988,2621.0926397313815,5144.64111328125,0.08913010817307693,1.5095751285552979,-145.2550506591797,100.28917694091797,27.662866592407227,24.88389015197754,10.137530326843262,1.089471697807312,-13.012988090515137,5.048031806945801,6.588669776916504,11.246126174926758,-3.3440797328948975,-1.1257822513580322,-7.509886264801025,3.496521472930908,-0.7055453658103943,3.5190985202789307,-4.058363914489746,3.5394725799560547,-4.623302936553955,-1.1714246273040771,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK56.wav,0.3825979232788086,0.10948260128498077,1974.1308004048753,2127.7379357972136,3487.7059936523438,0.10385567801339286,1.6290931701660156,-169.8553924560547,122.31752014160156,3.38196063041687,13.039061546325684,15.60709285736084,-6.107625484466553,-8.780946731567383,-1.1112101078033447,-3.4965975284576416,14.628987312316895,-4.4858717918396,8.942697525024414,-4.659677028656006,7.139261722564697,4.301769256591797,-0.020226342603564262,-9.635316848754883,3.4260733127593994,-3.3736343383789062,2.0133213996887207,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK57.wav,0.3839991092681885,0.08199003338813782,1788.7634405597464,2161.373666180866,3461.9517933238635,0.0885437804383117,1.733180046081543,-191.67825317382812,133.9251708984375,1.9758495092391968,7.068670272827148,13.202418327331543,-9.957386016845703,-9.992600440979004,0.47805434465408325,1.2014881372451782,12.345471382141113,-6.9018659591674805,9.266054153442383,-8.653834342956543,2.1298470497131348,2.6101231575012207,-3.013383150100708,-7.463198184967041,2.1872010231018066,-4.2481369972229,1.9787254333496094,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK58.wav,0.36074450612068176,0.1045403853058815,1784.0404230312945,2239.357399297474,3671.7902385013203,0.07094520246478873,1.742504596710205,-185.14431762695312,119.30548858642578,12.430301666259766,9.491388320922852,-3.184253454208374,7.018757343292236,-4.843006610870361,3.652700901031494,3.8755242824554443,5.952615261077881,-9.375141143798828,0.4678823947906494,-1.0417231321334839,6.17150354385376,3.615518569946289,-2.7162435054779053,-4.380497455596924,3.1334595680236816,-5.466976165771484,1.9371651411056519,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK59.wav,0.3934372663497925,0.12283322215080261,1940.6457150628505,2431.2411749055873,4294.844862994026,0.06635598575367647,1.5554733276367188,-153.0016632080078,108.23480224609375,8.469480514526367,11.972182273864746,3.9266982078552246,2.926792621612549,2.6550161838531494,1.8739196062088013,2.726808786392212,10.299053192138672,-1.430177927017212,10.421154975891113,3.0803418159484863,3.844871997833252,-2.615490674972534,4.46671724319458,-0.9963526725769043,4.224128723144531,3.730461597442627,4.642599582672119,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK6.wav,0.30781230330467224,0.12160904705524445,1955.730946370448,2230.0178247832655,3984.0620561079545,0.06954520089285714,2.0562314987182617,-160.59536743164062,118.0653305053711,4.552952289581299,14.258573532104492,5.10641622543335,-9.635370254516602,-15.305256843566895,10.860993385314941,3.6603829860687256,12.3872709274292,-2.822598457336426,4.35725736618042,-7.142301559448242,1.3482279777526855,1.4073680639266968,-6.490806579589844,-1.776550531387329,7.015125751495361,-5.480593681335449,4.345773696899414,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK60.wav,0.2988569736480713,0.1340305507183075,1840.8309022779936,2329.3415853942843,3986.1372784870427,0.059290443978658534,1.781446933746338,-162.45298767089844,111.98393249511719,8.739873886108398,25.540218353271484,10.027918815612793,-9.024685859680176,-0.11321975290775299,-0.6635813117027283,-5.51828670501709,3.1205406188964844,-4.043642044067383,4.395625114440918,-1.0717787742614746,4.99058198928833,2.6697161197662354,3.3325250148773193,-4.050370216369629,-1.1801888942718506,-4.836775302886963,-0.7962016463279724,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK61.wav,0.3613010346889496,0.14002947509288788,2075.4106448673933,2256.697930064865,4246.196546052632,0.09614000822368421,1.6634089946746826,-111.07955932617188,120.06910705566406,-9.061104774475098,-0.7274053692817688,-7.408364295959473,-7.541078567504883,-1.517082691192627,-3.9291391372680664,1.898226261138916,8.714215278625488,-9.255668640136719,4.225875377655029,-5.6247477531433105,1.0071632862091064,-8.143631935119629,-2.468496799468994,-3.893428325653076,-3.200929880142212,-4.3118414878845215,-0.5335258841514587,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK62.wav,0.3888808488845825,0.10589626431465149,2208.358253343818,2586.0738117080814,4908.785990531871,0.08861819639900662,1.4387938976287842,-152.89068603515625,100.65048217773438,11.296537399291992,9.197990417480469,0.8525918126106262,1.996314287185669,-5.996247291564941,5.64438009262085,-4.591492176055908,6.132721900939941,-3.753129720687866,2.4175102710723877,-5.315045356750488,-3.33018159866333,-3.453984260559082,-1.101962685585022,-6.373746871948242,3.5462746620178223,-6.110517978668213,3.2575676441192627,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK63.wav,0.31378498673439026,0.16550026834011078,1646.8330133977834,2042.2249595362116,3188.9788901969177,0.06686108732876712,1.503715991973877,-136.9605255126953,130.2869415283203,5.410419464111328,14.1068754196167,4.291993141174316,4.686809539794922,-4.775895595550537,-0.5879784226417542,3.81905198097229,11.575075149536133,-0.991482675075531,15.403635025024414,-5.226949691772461,3.9274957180023193,1.9435882568359375,0.6834684014320374,-6.141515254974365,1.4305018186569214,-7.9017109870910645,0.5227196216583252,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK64.wav,0.37483730912208557,0.14932052791118622,1855.2643567544524,2212.002264606294,4031.0701394382913,0.068359375,1.37013578414917,-106.70899963378906,112.23963928222656,-0.5793384313583374,42.24921417236328,9.429123878479004,9.919368743896484,1.3282899856567383,0.1875217705965042,-2.5106120109558105,10.603997230529785,-7.769585132598877,8.527152061462402,0.12178254127502441,1.0032217502593994,2.471269369125366,4.488397598266602,-7.78257942199707,5.109048843383789,-9.897964477539062,2.494879961013794,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK65.wav,0.4927492141723633,0.12800435721874237,1998.674449787658,2266.405318339708,4305.045572916667,0.07820939429012345,1.4773510694503784,-98.90494537353516,109.84270477294922,-9.897431373596191,31.40647315979004,4.171709060668945,12.491802215576172,5.131589412689209,2.134894847869873,13.636738777160645,12.496343612670898,-3.959441661834717,3.406057834625244,-2.177778482437134,2.0551865100860596,-5.2201080322265625,3.8154282569885254,0.5899335145950317,4.11720085144043,-1.1691498756408691,2.6130526065826416,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK66.wav,0.4380466043949127,0.1551971733570099,1955.339659924919,2462.763792660678,4242.377471923828,0.06568145751953125,1.5613422393798828,-92.67007446289062,114.81285858154297,9.313901901245117,20.347036361694336,19.126888275146484,12.735557556152344,1.6382205486297607,6.738722324371338,1.2832837104797363,10.877761840820312,-10.719365119934082,8.88438606262207,-1.4280649423599243,1.30052649974823,-0.9705333709716797,1.6052358150482178,-5.925156593322754,2.796699047088623,-4.953053951263428,-2.349343776702881,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK67.wav,0.5384616851806641,0.1349003165960312,1622.2323566232094,2079.5837392355625,3409.665096507353,0.05608258928571429,1.258113980293274,-108.68976593017578,127.85913848876953,-5.388169765472412,30.732620239257812,12.58143424987793,15.607012748718262,5.384268760681152,8.947257995605469,3.4526872634887695,13.508508682250977,-4.9844865798950195,3.15899395942688,-5.9165120124816895,-0.475646048784256,-1.6496717929840088,2.3123011589050293,-4.098601341247559,2.1783814430236816,-3.337090253829956,-0.021255217492580414,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK68.wav,0.5596006512641907,0.1443735659122467,1932.692606298376,2245.5618089556765,4201.549231487772,0.07912809952445653,1.2236586809158325,-73.65711212158203,115.90115356445312,-12.847760200500488,31.161636352539062,9.3236665725708,10.731782913208008,10.198250770568848,7.070786952972412,-2.6280951499938965,13.92337703704834,-4.52711820602417,4.8400468826293945,-1.8279253244400024,2.7237331867218018,-2.510188341140747,0.8284978270530701,-3.9607551097869873,0.804721474647522,-5.689584255218506,2.814054012298584,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK69.wav,0.4607618451118469,0.13211704790592194,2234.9725367241267,2501.9782575024838,4717.160723286291,0.10191427251344086,1.3595216274261475,-89.55538177490234,107.12847900390625,10.046717643737793,16.989683151245117,7.746860504150391,14.256047248840332,-2.287320852279663,3.7911837100982666,-6.515894889831543,10.679483413696289,-2.738170862197876,8.410173416137695,0.896843671798706,1.9351675510406494,-1.2216557264328003,4.359418869018555,-7.737168312072754,4.858741760253906,-4.605823040008545,3.4073667526245117,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK7.wav,0.3398296535015106,0.11639833450317383,1732.9841915692534,2224.482512096419,3748.7098106971152,0.06400866386217949,2.0865044593811035,-170.22836303710938,126.47578430175781,14.57944393157959,15.49609375,14.553462028503418,2.62398624420166,-10.444602012634277,9.96120548248291,5.671750545501709,17.999711990356445,-1.3963731527328491,1.976356863975525,-1.8733078241348267,0.430297315120697,2.824507474899292,-1.9531183242797852,-1.5906802415847778,8.279756546020508,-1.4723432064056396,5.86590051651001,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK70.wav,0.4865245819091797,0.11835512518882751,2445.304155664716,2563.1542823367945,5070.9197998046875,0.10540771484375,1.3458315134048462,-115.07861328125,92.44149780273438,9.885485649108887,25.84113883972168,12.687348365783691,15.95417308807373,3.3962719440460205,10.118844032287598,-6.039636135101318,11.49532413482666,-1.670405387878418,6.695860385894775,1.4194245338439941,5.122447490692139,-0.26228517293930054,5.476460933685303,-7.4652557373046875,7.723308086395264,-1.2633579969406128,1.6505846977233887,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK71.wav,0.44097527861595154,0.08983114361763,2050.5477015644256,2325.101875178921,4250.164319797904,0.08528255988023951,1.5192463397979736,-143.07005310058594,104.2571792602539,-9.477470397949219,31.124170303344727,13.700183868408203,5.019577503204346,7.681286334991455,-1.1711008548736572,-0.054176557809114456,12.545533180236816,-5.392708778381348,5.850142478942871,1.2951918840408325,4.645400524139404,3.234706163406372,3.244080066680908,4.510333061218262,6.0555267333984375,-7.325119495391846,1.7937976121902466,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK72.wav,0.3975171148777008,0.0979098379611969,2366.015398525897,2366.457318682315,4575.081858915441,0.12399471507352941,1.713425636291504,-128.52947998046875,95.87098693847656,-6.455512046813965,27.452632904052734,4.309161186218262,-0.6757588982582092,8.88551139831543,1.260040283203125,0.7429193258285522,14.2857027053833,-7.476903438568115,12.662546157836914,-0.733594536781311,0.8911697268486023,-2.3595683574676514,-2.632718563079834,-6.429228782653809,0.6794086694717407,-4.961193084716797,5.302611351013184,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK73.wav,0.33075931668281555,0.10754002630710602,1967.0046169781697,2105.5041049785596,3699.8711005791083,0.08729307801573427,2.01332688331604,-193.4113006591797,115.49549102783203,-6.389888763427734,7.105036735534668,1.9879566431045532,-6.286096572875977,-3.1460015773773193,-8.001842498779297,-1.7597039937973022,7.111365795135498,-6.603036880493164,0.7816371321678162,-6.816739082336426,4.972800254821777,-5.213531017303467,-0.6819537878036499,-3.3008902072906494,1.3122121095657349,-5.197500228881836,-1.8749537467956543,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK74.wav,0.2804233133792877,0.11997397243976593,1736.597617259542,1934.1342366144472,3221.729428300234,0.07525463639018691,2.1340394020080566,-177.66143798828125,127.16024780273438,-19.650968551635742,6.899445056915283,1.3814458847045898,-15.781587600708008,-0.08173874020576477,-12.38841438293457,0.7800997495651245,16.744686126708984,-10.488713264465332,5.604377746582031,-8.243487358093262,5.4756245613098145,-6.413675308227539,-0.47433412075042725,-1.7070045471191406,0.006934302393347025,-7.411529064178467,-3.313589334487915,0
.\chunked_audio_files_drunk\AdultsGetDrunkForTheFirstTimeCHUNK75.wav,0.41728878021240234,0.0871443822979927,1874.6376435157706,1974.7456113763365,3461.029263200431,0.09155554058908046,1.8961679935455322,-196.80520629882812,134.69583129882812,-3.7129292488098145,12.670390129089355,18.597158432006836,-5.990291118621826,-15.872690200805664,-1.5997121334075928,-2.8026816844940186,10.880555152893066,-11.244070053100586,3.346226215362549,-5.184471130371094,2.1781013011932373,-6.986051559448242,3.0786733627319336,-11.23982048034668,1.2148123979568481,-6.214371681213379,-5.168606758117676,0
